season,event_slug,corps_key,corps_name,caption_key,caption_name,category,score,rank
2025,2025-dci-west,001j000000i6i9saav,Blue Devils,MA,Music - Analysis,Music,17,2
2025,2025-dci-west,001j000000i6i9saav,Blue Devils,MP,Music - Percussion,Music,16.4,3
2025,2025-dci-west,001j000000i6jmbaaf,Blue Devils B,GE1,General Effect 1,GE,14.1,1
2025,2025-dci-west,001j000000i6jmbaaf,Blue Devils B,GE2,General Effect 2,GE,13.3,1
2025,2025-dci-west,001j000000i6jmbaaf,Blue Devils B,VP,Visual Proficiency,Visual,13.4,1
2025,2025-dci-west,001j000000i6jmbaaf,Blue Devils B,VA,Visual Analysis,Visual,13.9,1
2025,2025-dci-west,001j000000i6jmbaaf,Blue Devils B,CG,Color Guard,Visual,12.7,1
2025,2025-dci-west,001j000000i6jmbaaf,Blue Devils B,MB,Music - Brass,Music,13.8,1
2025,2025-dci-west,001j000000i6jmbaaf,Blue Devils B,MA,Music - Analysis,Music,14.2,1
2025,2025-dci-west,001j000000i6jmbaaf,Blue Devils B,MP,Music - Percussion,Music,13.2,1
2025,2025-dci-west,001j000000i6kalaa3,Blue Devils C,GE1,General Effect 1,GE,11.5,5
2025,2025-dci-west,001j000000i6kalaa3,Blue Devils C,GE2,General Effect 2,GE,10.7,5
2025,2025-dci-west,001j000000i6kalaa3,Blue Devils C,VP,Visual Proficiency,Visual,9.7,5
2025,2025-dci-west,001j000000i6kalaa3,Blue Devils C,VA,Visual Analysis,Visual,11.4,5
2025,2025-dci-west,001j000000i6kalaa3,Blue Devils C,CG,Color Guard,Visual,9.3,5
2025,2025-dci-west,001j000000i6kalaa3,Blue Devils C,MB,Music - Brass,Music,9.8,5
2025,2025-dci-west,001j000000i6kalaa3,Blue Devils C,MA,Music - Analysis,Music,10,5
2025,2025-dci-west,001j000000i6kalaa3,Blue Devils C,MP,Music - Percussion,Music,10.3,5
2025,2025-dci-west,001j000000iwwsoaal,Blue Knights,GE1,General Effect 1,GE,15,5
2025,2025-dci-west,001j000000iwwsoaal,Blue Knights,GE2,General Effect 2,GE,14.6,5
2025,2025-dci-west,001j000000iwwsoaal,Blue Knights,VP,Visual Proficiency,Visual,14.7,5
2025,2025-dci-west,001j000000iwwsoaal,Blue Knights,VA,Visual Analysis,Visual,15,5
2025,2025-dci-west,001j000000iwwsoaal,Blue Knights,CG,Color Guard,Visual,14,5
2025,2025-dci-west,001j000000iwwsoaal,Blue Knights,MB,Music - Brass,Music,15,5
2025,2025-dci-west,001j000000iwwsoaal,Blue Knights,MA,Music - Analysis,Music,15.1,5
2025,2025-dci-west,001j000000iwwsoaal,Blue Knights,MP,Music - Percussion,Music,14.4,5
2025,2025-dci-west,001j000000iwwssaal,Boston Crusaders,GE1,General Effect 1,GE,16.6,1
2025,2025-dci-west,001j000000iwwssaal,Boston Crusaders,GE2,General Effect 2,GE,16.6,1
2025,2025-dci-west,001j000000iwwssaal,Boston Crusaders,VP,Visual Proficiency,Visual,16.1,1
2025,2025-dci-west,001j000000iwwssaal,Boston Crusaders,VA,Visual Analysis,Visual,16.4,1
2025,2025-dci-west,001j000000iwwssaal,Boston Crusaders,CG,Color Guard,Visual,16.6,1
2025,2025-dci-west,001j000000iwwssaal,Boston Crusaders,MB,Music - Brass,Music,16.5,1
2025,2025-dci-west,001j000000iwwssaal,Boston Crusaders,MA,Music - Analysis,Music,17.1,1
2025,2025-dci-west,001j000000iwwssaal,Boston Crusaders,MP,Music - Percussion,Music,16.5,2
2025,2025-dci-west,001j000000iwx93aad,Seattle Cascades,GE1,General Effect 1,GE,13.9,7
2025,2025-dci-west,001j000000iwx93aad,Seattle Cascades,GE2,General Effect 2,GE,13.4,7
2025,2025-dci-west,001j000000iwx93aad,Seattle Cascades,VP,Visual Proficiency,Visual,13,7
2025,2025-dci-west,001j000000iwx93aad,Seattle Cascades,VA,Visual Analysis,Visual,12.8,7
2025,2025-dci-west,001j000000iwx93aad,Seattle Cascades,CG,Color Guard,Visual,12.3,7
2025,2025-dci-west,001j000000iwx93aad,Seattle Cascades,MB,Music - Brass,Music,13.4,7
2025,2025-dci-west,001j000000iwx93aad,Seattle Cascades,MA,Music - Analysis,Music,13.9,7
2025,2025-dci-west,001j000000iwx93aad,Seattle Cascades,MP,Music - Percussion,Music,13.3,7
2025,2025-dci-west,001j000000iwx9paad,Gold,GE1,General Effect 1,GE,13,2
2025,2025-dci-west,001j000000iwx9paad,Gold,GE2,General Effect 2,GE,12.9,2
2025,2025-dci-west,001j000000iwx9paad,Gold,VP,Visual Proficiency,Visual,12.5,2
2025,2025-dci-west,001j000000iwx9paad,Gold,VA,Visual Analysis,Visual,12.4,2
2025,2025-dci-west,001j000000iwx9paad,Gold,CG,Color Guard,Visual,12,3
2025,2025-dci-west,001j000000iwx9paad,Gold,MB,Music - Brass,Music,12.9,2
2025,2025-dci-west,001j000000iwx9paad,Gold,MA,Music - Analysis,Music,12.7,2
2025,2025-dci-west,001j000000iwx9paad,Gold,MP,Music - Percussion,Music,13,2
2025,2025-dci-west,001j000000iwx9qaad,Golden Empire,GE1,General Effect 1,GE,12.5,3
2025,2025-dci-west,001j000000iwx9qaad,Golden Empire,GE2,General Effect 2,GE,11.4,4
2025,2025-dci-west,001j000000iwx9qaad,Golden Empire,VP,Visual Proficiency,Visual,11.9,3
2025,2025-dci-west,001j000000iwx9qaad,Golden Empire,VA,Visual Analysis,Visual,11.6,4
2025,2025-dci-west,001j000000iwx9qaad,Golden Empire,CG,Color Guard,Visual,11.1,4
2025,2025-dci-west,001j000000iwx9qaad,Golden Empire,MB,Music - Brass,Music,11.8,3
2025,2025-dci-west,001j000000iwx9qaad,Golden Empire,MA,Music - Analysis,Music,11.5,3
2025,2025-dci-west,001j000000iwx9qaad,Golden Empire,MP,Music - Percussion,Music,12.2,3
2025,2025-dci-west,001j000000iwx9uaad,Impulse,GE1,General Effect 1,GE,12,4
2025,2025-dci-west,001j000000iwx9uaad,Impulse,GE2,General Effect 2,GE,12.1,3
2025,2025-dci-west,001j000000iwx9uaad,Impulse,VP,Visual Proficiency,Visual,11.4,4
2025,2025-dci-west,001j000000iwx9uaad,Impulse,VA,Visual Analysis,Visual,12.1,3
2025,2025-dci-west,001j000000iwx9uaad,Impulse,CG,Color Guard,Visual,12.4,2
2025,2025-dci-west,001j000000iwx9uaad,Impulse,MB,Music - Brass,Music,11.6,4
2025,2025-dci-west,001j000000iwx9uaad,Impulse,MA,Music - Analysis,Music,11.3,4
2025,2025-dci-west,001j000000iwx9uaad,Impulse,MP,Music - Percussion,Music,11.8,4
2025,2025-dci-west,001j000000iwxa3aal,Mandarins,GE1,General Effect 1,GE,15.6,4
2025,2025-dci-west,001j000000iwxa3aal,Mandarins,GE2,General Effect 2,GE,15.6,4
2025,2025-dci-west,001j000000iwxa3aal,Mandarins,VP,Visual Proficiency,Visual,15.4,4
2025,2025-dci-west,001j000000iwxa3aal,Mandarins,VA,Visual Analysis,Visual,15.6,4
2025,2025-dci-west,001j000000iwxa3aal,Mandarins,CG,Color Guard,Visual,15.3,4
2025,2025-dci-west,001j000000iwxa3aal,Mandarins,MB,Music - Brass,Music,15.8,3
2025,2025-dci-west,001j000000iwxa3aal,Mandarins,MA,Music - Analysis,Music,15.5,4
2025,2025-dci-west,001j000000iwxa3aal,Mandarins,MP,Music - Percussion,Music,15.4,4
2025,2025-dci-west,001j000000iwxaeaa1,The Academy,GE1,General Effect 1,GE,14.5,6
2025,2025-dci-west,001j000000iwxaeaa1,The Academy,GE2,General Effect 2,GE,13.8,6
2025,2025-dci-west,001j000000iwxaeaa1,The Academy,VP,Visual Proficiency,Visual,13.3,6
2025,2025-dci-west,001j000000iwxaeaa1,The Academy,VA,Visual Analysis,Visual,13.6,6
2025,2025-dci-west,001j000000iwxaeaa1,The Academy,CG,Color Guard,Visual,13,6
2025,2025-dci-west,001j000000iwxaeaa1,The Academy,MB,Music - Brass,Music,14,6
2025,2025-dci-west,001j000000iwxaeaa1,The Academy,MA,Music - Analysis,Music,14.5,6
2025,2025-dci-west,001j000000iwxaeaa1,The Academy,MP,Music - Percussion,Music,13.9,6
2025,2025-dci-west-texas,001j000000iwwssaal,Boston Crusaders,GE1,General Effect 1,GE,17.7,1
2025,2025-dci-west-texas,001j000000iwwssaal,Boston Crusaders,GE2,General Effect 2,GE,17.9,1
2025,2025-dci-west-texas,001j000000iwwssaal,Boston Crusaders,VP,Visual Proficiency,Visual,18.3,1
2025,2025-dci-west-texas,001j000000iwwssaal,Boston Crusaders,VA,Visual Analysis,Visual,17.4,1
2025,2025-dci-west-texas,001j000000iwwssaal,Boston Crusaders,CG,Color Guard,Visual,17.4,1
2025,2025-dci-west-texas,001j000000iwwssaal,Boston Crusaders,MB,Music - Brass,Music,18.6,1
2025,2025-dci-west-texas,001j000000iwwssaal,Boston Crusaders,MA,Music - Analysis,Music,17.9,1
2025,2025-dci-west-texas,001j000000iwwssaal,Boston Crusaders,MP,Music - Percussion,Music,17.8,1
2025,2025-dci-west-texas,001j000000iwx9oaad,Genesis,GE1,General Effect 1,GE,14.3,4
2025,2025-dci-west-texas,001j000000iwx9oaad,Genesis,GE2,General Effect 2,GE,14.2,4
2025,2025-dci-west-texas,001j000000iwx9oaad,Genesis,VP,Visual Proficiency,Visual,14.5,4
2025,2025-dci-west-texas,001j000000iwx9oaad,Genesis,VA,Visual Analysis,Visual,14.1,4
2025,2025-dci-west-texas,001j000000iwx9oaad,Genesis,CG,Color Guard,Visual,14.4,4
2025,2025-dci-west-texas,001j000000iwx9oaad,Genesis,MB,Music - Brass,Music,14.8,4
2025,2025-dci-west-texas,001j000000iwx9oaad,Genesis,MA,Music - Analysis,Music,14.3,4
2025,2025-dci-west-texas,001j000000iwx9oaad,Genesis,MP,Music - Percussion,Music,14.2,4
2025,2025-dci-west-texas,001j000000iwxa7aal,Pacific Crest,GE1,General Effect 1,GE,15,2
2025,2025-dci-west-texas,001j000000iwxa7aal,Pacific Crest,GE2,General Effect 2,GE,14.9,2
2025,2025-dci-west-texas,001j000000iwxa7aal,Pacific Crest,VP,Visual Proficiency,Visual,15.4,3
2025,2025-dci-west-texas,001j000000iwxa7aal,Pacific Crest,VA,Visual Analysis,Visual,15.1,2
2025,2025-dci-west-texas,001j000000iwxa7aal,Pacific Crest,CG,Color Guard,Visual,14.9,3
2025,2025-dci-west-texas,001j000000iwxa7aal,Pacific Crest,MB,Music - Brass,Music,16.2,2
2025,2025-dci-west-texas,001j000000iwxa7aal,Pacific Crest,MA,Music - Analysis,Music,15.4,2
2025,2025-dci-west-texas,001j000000iwxa7aal,Pacific Crest,MP,Music - Percussion,Music,15.4,2
2025,2025-dci-west-texas,001j000000iwxaeaa1,The Academy,GE1,General Effect 1,GE,14.9,3
2025,2025-dci-west-texas,001j000000iwxaeaa1,The Academy,GE2,General Effect 2,GE,14.6,3
2025,2025-dci-west-texas,001j000000iwxaeaa1,The Academy,VP,Visual Proficiency,Visual,15.5,2
2025,2025-dci-west-texas,001j000000iwxaeaa1,The Academy,VA,Visual Analysis,Visual,14.6,3
2025,2025-dci-west-texas,001j000000iwxaeaa1,The Academy,CG,Color Guard,Visual,15.5,2
2025,2025-dci-west-texas,001j000000iwxaeaa1,The Academy,MB,Music - Brass,Music,15.4,3
2025,2025-dci-west-texas,001j000000iwxaeaa1,The Academy,MA,Music - Analysis,Music,15.1,3
2025,2025-dci-west-texas,001j000000iwxaeaa1,The Academy,MP,Music - Percussion,Music,14.6,3
2025,2025-dci-williamsport,001j000000h3xrnaav,Phantom Regiment,GE1,General Effect 1,GE,18.8,1
2025,2025-dci-williamsport,001j000000h3xrnaav,Phantom Regiment,GE2,General Effect 2,GE,18.9,1
2025,2025-dci-williamsport,001j000000h3xrnaav,Phantom Regiment,VP,Visual Proficiency,Visual,18.6,1
2025,2025-dci-williamsport,001j000000h3xrnaav,Phantom Regiment,VA,Visual Analysis,Visual,18.9,1
2025,2025-dci-williamsport,001j000000h3xrnaav,Phantom Regiment,CG,Color Guard,Visual,18.3,1
2025,2025-dci-williamsport,001j000000h3xrnaav,Phantom Regiment,MB,Music - Brass,Music,18.7,1
2025,2025-dci-williamsport,001j000000h3xrnaav,Phantom Regiment,MA,Music - Analysis,Music,18.7,1
2025,2025-dci-williamsport,001j000000h3xrnaav,Phantom Regiment,MP,Music - Percussion,Music,19,1
2025,2025-dci-williamsport,001j000000iwwsqaal,Blue Stars,GE1,General Effect 1,GE,17.7,3
2025,2025-dci-williamsport,001j000000iwwsqaal,Blue Stars,GE2,General Effect 2,GE,17.8,3
2025,2025-dci-williamsport,001j000000iwwsqaal,Blue Stars,VP,Visual Proficiency,Visual,17.6,2
2025,2025-dci-williamsport,001j000000iwwsqaal,Blue Stars,VA,Visual Analysis,Visual,18,2
2025,2025-dci-williamsport,001j000000iwwsqaal,Blue Stars,CG,Color Guard,Visual,18.2,2
2025,2025-dci-williamsport,001j000000iwwsqaal,Blue Stars,MB,Music - Brass,Music,18.3,2
2025,2025-dci-williamsport,001j000000iwwsqaal,Blue Stars,MA,Music - Analysis,Music,18.1,2
2025,2025-dci-williamsport,001j000000iwwsqaal,Blue Stars,MP,Music - Percussion,Music,17.1,3
2025,2025-dci-williamsport,001j000000iwxa5aal,Music City,GE1,General Effect 1,GE,16.1,4
2025,2025-dci-williamsport,001j000000iwxa5aal,Music City,GE2,General Effect 2,GE,16.4,4
2025,2025-dci-williamsport,001j000000iwxa5aal,Music City,VP,Visual Proficiency,Visual,16.2,4
2025,2025-dci-williamsport,001j000000iwxa5aal,Music City,VA,Visual Analysis,Visual,16.5,4
2025,2025-dci-williamsport,001j000000iwxa5aal,Music City,CG,Color Guard,Visual,16.9,4
2025,2025-dci-williamsport,001j000000iwxa5aal,Music City,MB,Music - Brass,Music,16.4,4
2025,2025-dci-williamsport,001j000000iwxa5aal,Music City,MA,Music - Analysis,Music,16.3,4
2025,2025-dci-williamsport,001j000000iwxa5aal,Music City,MP,Music - Percussion,Music,16.4,4
2025,2025-dci-williamsport,001j000000iwxajaa1,Troopers,GE1,General Effect 1,GE,17.8,2
2025,2025-dci-williamsport,001j000000iwxajaa1,Troopers,GE2,General Effect 2,GE,18.1,2
2025,2025-dci-williamsport,001j000000iwxajaa1,Troopers,VP,Visual Proficiency,Visual,17.2,3
2025,2025-dci-williamsport,001j000000iwxajaa1,Troopers,VA,Visual Analysis,Visual,17.5,3
2025,2025-dci-williamsport,001j000000iwxajaa1,Troopers,CG,Color Guard,Visual,17.5,3
2025,2025-dci-williamsport,001j000000iwxajaa1,Troopers,MB,Music - Brass,Music,18.1,3
2025,2025-dci-williamsport,001j000000iwxajaa1,Troopers,MA,Music - Analysis,Music,17.9,3
2025,2025-dci-williamsport,001j000000iwxajaa1,Troopers,MP,Music - Percussion,Music,18.4,2
2025,2025-dci-world-championship-finals,001j000000h3xrnaav,Phantom Regiment,GE1,General Effect 1,GE,19,4
2025,2025-dci-world-championship-finals,001j000000h3xrnaav,Phantom Regiment,GE2,General Effect 2,GE,18.95,5
2025,2025-dci-world-championship-finals,001j000000h3xrnaav,Phantom Regiment,VP,Visual Proficiency,Visual,18.7,6
2025,2025-dci-world-championship-finals,001j000000h3xrnaav,Phantom Regiment,VA,Visual Analysis,Visual,19,5
2025,2025-dci-world-championship-finals,001j000000h3xrnaav,Phantom Regiment,CG,Color Guard,Visual,18.4,7
2025,2025-dci-world-championship-finals,001j000000h3xrnaav,Phantom Regiment,MB,Music - Brass,Music,18.7,6
2025,2025-dci-world-championship-finals,001j000000h3xrnaav,Phantom Regiment,MA,Music - Analysis,Music,18.95,5
2025,2025-dci-world-championship-finals,001j000000h3xrnaav,Phantom Regiment,MP,Music - Percussion,Music,18.95,8
2025,2025-dci-world-championship-finals,001j000000h3xwcaav,Santa Clara Vanguard,GE1,General Effect 1,GE,19.4,3
2025,2025-dci-world-championship-finals,001j000000h3xwcaav,Santa Clara Vanguard,GE2,General Effect 2,GE,19.325,3
2025,2025-dci-world-championship-finals,001j000000h3xwcaav,Santa Clara Vanguard,VP,Visual Proficiency,Visual,19.5,3
2025,2025-dci-world-championship-finals,001j000000h3xwcaav,Santa Clara Vanguard,VA,Visual Analysis,Visual,19.4,3
2025,2025-dci-world-championship-finals,001j000000h3xwcaav,Santa Clara Vanguard,CG,Color Guard,Visual,18.9,4
2025,2025-dci-world-championship-finals,001j000000h3xwcaav,Santa Clara Vanguard,MB,Music - Brass,Music,19.4,4
2025,2025-dci-world-championship-finals,001j000000h3xwcaav,Santa Clara Vanguard,MA,Music - Analysis,Music,19.3,3
2025,2025-dci-world-championship-finals,001j000000h3xwcaav,Santa Clara Vanguard,MP,Music - Percussion,Music,19.45,3
2025,2025-dci-world-championship-finals,001j000000i6i9saav,Blue Devils,GE1,General Effect 1,GE,19.075,5
2025,2025-dci-world-championship-finals,001j000000i6i9saav,Blue Devils,GE2,General Effect 2,GE,19.1,4
2025,2025-dci-world-championship-finals,001j000000i6i9saav,Blue Devils,VP,Visual Proficiency,Visual,19.3,4
2025,2025-dci-world-championship-finals,001j000000i6i9saav,Blue Devils,VA,Visual Analysis,Visual,19.2,4
2025,2025-dci-world-championship-finals,001j000000i6i9saav,Blue Devils,CG,Color Guard,Visual,19.3,3
2025,2025-dci-world-championship-finals,001j000000i6i9saav,Blue Devils,MB,Music - Brass,Music,19.2,5
2025,2025-dci-world-championship-finals,001j000000i6i9saav,Blue Devils,MA,Music - Analysis,Music,18.825,6
2025,2025-dci-world-championship-finals,001j000000i6i9saav,Blue Devils,MP,Music - Percussion,Music,19.4,4
2025,2025-dci-world-championship-finals,001j000000iwwsoaal,Blue Knights,GE1,General Effect 1,GE,17.5,12
2025,2025-dci-world-championship-finals,001j000000iwwsoaal,Blue Knights,GE2,General Effect 2,GE,17.45,12
2025,2025-dci-world-championship-finals,001j000000iwwsoaal,Blue Knights,VP,Visual Proficiency,Visual,17.3,12
2025,2025-dci-world-championship-finals,001j000000iwwsoaal,Blue Knights,VA,Visual Analysis,Visual,17.2,12
2025,2025-dci-world-championship-finals,001j000000iwwsoaal,Blue Knights,CG,Color Guard,Visual,17.2,12
2025,2025-dci-world-championship-finals,001j000000iwwsoaal,Blue Knights,MB,Music - Brass,Music,17.8,10
2025,2025-dci-world-championship-finals,001j000000iwwsoaal,Blue Knights,MA,Music - Analysis,Music,17.6,11
2025,2025-dci-world-championship-finals,001j000000iwwsoaal,Blue Knights,MP,Music - Percussion,Music,17.9,12
2025,2025-dci-world-championship-finals,001j000000iwwsqaal,Blue Stars,GE1,General Effect 1,GE,18.4,8
2025,2025-dci-world-championship-finals,001j000000iwwsqaal,Blue Stars,GE2,General Effect 2,GE,18.1,9
2025,2025-dci-world-championship-finals,001j000000iwwsqaal,Blue Stars,VP,Visual Proficiency,Visual,17.8,9
2025,2025-dci-world-championship-finals,001j000000iwwsqaal,Blue Stars,VA,Visual Analysis,Visual,18.3,8
2025,2025-dci-world-championship-finals,001j000000iwwsqaal,Blue Stars,CG,Color Guard,Visual,18,8
2025,2025-dci-world-championship-finals,001j000000iwwsqaal,Blue Stars,MB,Music - Brass,Music,18.6,7
2025,2025-dci-world-championship-finals,001j000000iwwsqaal,Blue Stars,MA,Music - Analysis,Music,18.35,9
2025,2025-dci-world-championship-finals,001j000000iwwsqaal,Blue Stars,MP,Music - Percussion,Music,18.3,10
2025,2025-dci-world-championship-finals,001j000000iwwsraal,Bluecoats,GE1,General Effect 1,GE,19.7,1
2025,2025-dci-world-championship-finals,001j000000iwwsraal,Bluecoats,GE2,General Effect 2,GE,19.575,2
2025,2025-dci-world-championship-finals,001j000000iwwsraal,Bluecoats,VP,Visual Proficiency,Visual,19.7,1
2025,2025-dci-world-championship-finals,001j000000iwwsraal,Bluecoats,VA,Visual Analysis,Visual,19.7,1
2025,2025-dci-world-championship-finals,001j000000iwwsraal,Bluecoats,CG,Color Guard,Visual,19.5,2
2025,2025-dci-world-championship-finals,001j000000iwwsraal,Bluecoats,MB,Music - Brass,Music,19.85,1
2025,2025-dci-world-championship-finals,001j000000iwwsraal,Bluecoats,MA,Music - Analysis,Music,19.5,2
2025,2025-dci-world-championship-finals,001j000000iwwsraal,Bluecoats,MP,Music - Percussion,Music,19.7,2
2025,2025-dci-world-championship-finals,001j000000iwwssaal,Boston Crusaders,GE1,General Effect 1,GE,19.5,2
2025,2025-dci-world-championship-finals,001j000000iwwssaal,Boston Crusaders,GE2,General Effect 2,GE,19.675,1
2025,2025-dci-world-championship-finals,001j000000iwwssaal,Boston Crusaders,VP,Visual Proficiency,Visual,19.55,2
2025,2025-dci-world-championship-finals,001j000000iwwssaal,Boston Crusaders,VA,Visual Analysis,Visual,19.6,2
2025,2025-dci-world-championship-finals,001j000000iwwssaal,Boston Crusaders,CG,Color Guard,Visual,19.8,1
2025,2025-dci-world-championship-finals,001j000000iwwssaal,Boston Crusaders,MB,Music - Brass,Music,19.8,2
2025,2025-dci-world-championship-finals,001j000000iwwssaal,Boston Crusaders,MA,Music - Analysis,Music,19.75,1
2025,2025-dci-world-championship-finals,001j000000iwwssaal,Boston Crusaders,MP,Music - Percussion,Music,20,1
2025,2025-dci-world-championship-finals,001j000000iwx91aad,Carolina Crown,GE1,General Effect 1,GE,18.775,6
2025,2025-dci-world-championship-finals,001j000000iwx91aad,Carolina Crown,GE2,General Effect 2,GE,18.825,6
2025,2025-dci-world-championship-finals,001j000000iwx91aad,Carolina Crown,VP,Visual Proficiency,Visual,18.9,5
2025,2025-dci-world-championship-finals,001j000000iwx91aad,Carolina Crown,VA,Visual Analysis,Visual,18.9,6
2025,2025-dci-world-championship-finals,001j000000iwx91aad,Carolina Crown,CG,Color Guard,Visual,18.5,6
2025,2025-dci-world-championship-finals,001j000000iwx91aad,Carolina Crown,MB,Music - Brass,Music,19.6,3
2025,2025-dci-world-championship-finals,001j000000iwx91aad,Carolina Crown,MA,Music - Analysis,Music,19.4,4
2025,2025-dci-world-championship-finals,001j000000iwx91aad,Carolina Crown,MP,Music - Percussion,Music,19.1,6
2025,2025-dci-world-championship-finals,001j000000iwx98aad,Colts,GE1,General Effect 1,GE,17.6,11
2025,2025-dci-world-championship-finals,001j000000iwx98aad,Colts,GE2,General Effect 2,GE,17.5,11
2025,2025-dci-world-championship-finals,001j000000iwx98aad,Colts,VP,Visual Proficiency,Visual,17.4,11
2025,2025-dci-world-championship-finals,001j000000iwx98aad,Colts,VA,Visual Analysis,Visual,17.5,11
2025,2025-dci-world-championship-finals,001j000000iwx98aad,Colts,CG,Color Guard,Visual,17.8,10
2025,2025-dci-world-championship-finals,001j000000iwx98aad,Colts,MB,Music - Brass,Music,17.5,12
2025,2025-dci-world-championship-finals,001j000000iwx98aad,Colts,MA,Music - Analysis,Music,17.6,12
2025,2025-dci-world-championship-finals,001j000000iwx98aad,Colts,MP,Music - Percussion,Music,18.1,11
2025,2025-dci-world-championship-finals,001j000000iwxa3aal,Mandarins,GE1,General Effect 1,GE,18.6,7
2025,2025-dci-world-championship-finals,001j000000iwxa3aal,Mandarins,GE2,General Effect 2,GE,18.55,7
2025,2025-dci-world-championship-finals,001j000000iwxa3aal,Mandarins,VP,Visual Proficiency,Visual,18.4,7
2025,2025-dci-world-championship-finals,001j000000iwxa3aal,Mandarins,VA,Visual Analysis,Visual,18.6,7
2025,2025-dci-world-championship-finals,001j000000iwxa3aal,Mandarins,CG,Color Guard,Visual,18.6,5
2025,2025-dci-world-championship-finals,001j000000iwxa3aal,Mandarins,MB,Music - Brass,Music,18.4,8
2025,2025-dci-world-championship-finals,001j000000iwxa3aal,Mandarins,MA,Music - Analysis,Music,18.65,7
2025,2025-dci-world-championship-finals,001j000000iwxa3aal,Mandarins,MP,Music - Percussion,Music,18.7,9
2025,2025-dci-world-championship-finals,001j000000iwxafaa1,The Cavaliers,GE1,General Effect 1,GE,18.15,9
2025,2025-dci-world-championship-finals,001j000000iwxafaa1,The Cavaliers,GE2,General Effect 2,GE,18.05,8
2025,2025-dci-world-championship-finals,001j000000iwxafaa1,The Cavaliers,VP,Visual Proficiency,Visual,18.3,8
2025,2025-dci-world-championship-finals,001j000000iwxafaa1,The Cavaliers,VA,Visual Analysis,Visual,18.2,9
2025,2025-dci-world-championship-finals,001j000000iwxafaa1,The Cavaliers,CG,Color Guard,Visual,17.9,9
2025,2025-dci-world-championship-finals,001j000000iwxafaa1,The Cavaliers,MB,Music - Brass,Music,17.6,11
2025,2025-dci-world-championship-finals,001j000000iwxafaa1,The Cavaliers,MA,Music - Analysis,Music,18,10
2025,2025-dci-world-championship-finals,001j000000iwxafaa1,The Cavaliers,MP,Music - Percussion,Music,19.2,5
2025,2025-dci-world-championship-finals,001j000000iwxajaa1,Troopers,GE1,General Effect 1,GE,18.05,10
2025,2025-dci-world-championship-finals,001j000000iwxajaa1,Troopers,GE2,General Effect 2,GE,17.9,10
2025,2025-dci-world-championship-finals,001j000000iwxajaa1,Troopers,VP,Visual Proficiency,Visual,17.6,10
2025,2025-dci-world-championship-finals,001j000000iwxajaa1,Troopers,VA,Visual Analysis,Visual,17.9,10
2025,2025-dci-world-championship-finals,001j000000iwxajaa1,Troopers,CG,Color Guard,Visual,17.3,11
2025,2025-dci-world-championship-finals,001j000000iwxajaa1,Troopers,MB,Music - Brass,Music,18.1,9
2025,2025-dci-world-championship-finals,001j000000iwxajaa1,Troopers,MA,Music - Analysis,Music,18.3,8
2025,2025-dci-world-championship-finals,001j000000iwxajaa1,Troopers,MP,Music - Percussion,Music,19,7
2025,2025-dci-world-championship-prelims,001j000000h3xrnaav,Phantom Regiment,GE1,General Effect 1,GE,18.95,5
2025,2025-dci-world-championship-prelims,001j000000h3xrnaav,Phantom Regiment,GE2,General Effect 2,GE,18.625,7
2025,2025-dci-world-championship-prelims,001j000000h3xrnaav,Phantom Regiment,VP,Visual Proficiency,Visual,18.6,6
2025,2025-dci-world-championship-prelims,001j000000h3xrnaav,Phantom Regiment,VA,Visual Analysis,Visual,19,5
2025,2025-dci-world-championship-prelims,001j000000h3xrnaav,Phantom Regiment,CG,Color Guard,Visual,18.25,8
2025,2025-dci-world-championship-prelims,001j000000h3xrnaav,Phantom Regiment,MB,Music - Brass,Music,18.8,6
2025,2025-dci-world-championship-prelims,001j000000h3xrnaav,Phantom Regiment,MA,Music - Analysis,Music,18.55,7
2025,2025-dci-world-championship-prelims,001j000000h3xrnaav,Phantom Regiment,MP,Music - Percussion,Music,18.95,6
2025,2025-dci-world-championship-prelims,001j000000h3xwcaav,Santa Clara Vanguard,GE1,General Effect 1,GE,19.25,4
2025,2025-dci-world-championship-prelims,001j000000h3xwcaav,Santa Clara Vanguard,GE2,General Effect 2,GE,18.975,5
2025,2025-dci-world-championship-prelims,001j000000h3xwcaav,Santa Clara Vanguard,VP,Visual Proficiency,Visual,19.4,1
2025,2025-dci-world-championship-prelims,001j000000h3xwcaav,Santa Clara Vanguard,VA,Visual Analysis,Visual,19.5,2
2025,2025-dci-world-championship-prelims,001j000000h3xwcaav,Santa Clara Vanguard,CG,Color Guard,Visual,18.8,3
2025,2025-dci-world-championship-prelims,001j000000h3xwcaav,Santa Clara Vanguard,MB,Music - Brass,Music,19,5
2025,2025-dci-world-championship-prelims,001j000000h3xwcaav,Santa Clara Vanguard,MA,Music - Analysis,Music,19.15,5
2025,2025-dci-world-championship-prelims,001j000000h3xwcaav,Santa Clara Vanguard,MP,Music - Percussion,Music,19.45,2
2025,2025-dci-world-championship-prelims,001j000000i6i9saav,Blue Devils,GE1,General Effect 1,GE,19.2,3
2025,2025-dci-world-championship-prelims,001j000000i6i9saav,Blue Devils,GE2,General Effect 2,GE,19.15,3
2025,2025-dci-world-championship-prelims,001j000000i6i9saav,Blue Devils,VP,Visual Proficiency,Visual,19,4
